# SignalP-6.0	Organism: Eukarya	Timestamp: 20260529221344
# ID	Prediction	OTHER	SP(Sec/SPI)	CS Position
ENST00000361948.8	OTHER	1.000000	0.000000	
ENST00000362018.2	OTHER	1.000000	0.000001	
ENST00000366139.3	OTHER	1.000000	0.000000	
ENST00000366584.9	OTHER	1.000000	0.000000	
ENST00000366766.8	OTHER	1.000000	0.000000	
ENST00000366767.7	OTHER	1.000000	0.000000	
ENST00000366769.7	OTHER	1.000000	0.000000	
ENST00000367009.2	OTHER	1.000000	0.000002	
ENST00000367010.5	OTHER	0.996826	0.003189	
ENST00000367097.8	OTHER	1.000000	0.000000	
ENST00000367180.5	OTHER	1.000000	0.000000	
ENST00000367182.8	OTHER	1.000000	0.000000	
ENST00000367183.7	OTHER	1.000000	0.000002	
ENST00000367379.6	SP	0.000340	0.999628	CS pos: 25-26. Pr: 0.9604
ENST00000367429.9	SP	0.000215	0.999743	CS pos: 18-19. Pr: 0.9788
ENST00000367439.8	OTHER	1.000000	0.000002	
ENST00000367603.8	OTHER	1.000000	0.000007	
ENST00000367604.6	OTHER	1.000000	0.000007	
ENST00000367742.7	OTHER	1.000000	0.000000	
ENST00000367972.8	SP	0.000356	0.999623	CS pos: 33-34. Pr: 0.9644
ENST00000368072.10	OTHER	1.000000	0.000000	
ENST00000368135.4	OTHER	1.000000	0.000000	
ENST00000368138.7	OTHER	1.000000	0.000000	
ENST00000368140.6	OTHER	1.000000	0.000000	
ENST00000368373.8	SP	0.002059	0.997927	CS pos: 39-40. Pr: 0.7888
ENST00000368390.7	SP	0.000232	0.999753	CS pos: 23-24. Pr: 0.9813
ENST00000368392.7	SP	0.001148	0.998804	CS pos: 23-24. Pr: 0.8611
ENST00000368619.3	OTHER	1.000000	0.000018	
ENST00000368620.2	OTHER	1.000000	0.000018	
ENST00000368622.5	OTHER	1.000000	0.000000	
ENST00000368886.10	OTHER	1.000000	0.000000	
ENST00000368896.1	OTHER	1.000000	0.000000	
ENST00000368898.8	OTHER	1.000000	0.000000	
ENST00000368911.8	OTHER	1.000000	0.000000	
ENST00000368972.7	OTHER	1.000000	0.000000	
ENST00000369031.4	OTHER	1.000000	0.000000	
ENST00000369037.9	OTHER	1.000000	0.000000	
ENST00000369070.5	OTHER	0.999741	0.000271	
ENST00000369076.8	OTHER	1.000000	0.000000	
ENST00000369081.3	OTHER	0.999975	0.000083	
ENST00000369103.3	OTHER	1.000000	0.000000	
ENST00000369209.8	OTHER	0.999990	0.000056	
ENST00000369442.3	OTHER	1.000000	0.000005	
ENST00000369443.10	OTHER	1.000000	0.000005	
ENST00000369476.8	OTHER	1.000000	0.000001	
ENST00000369551.5	OTHER	1.000000	0.000001	
ENST00000369626.8	OTHER	1.000000	0.000001	
ENST00000369836.9	OTHER	1.000000	0.000000	
ENST00000369857.9	OTHER	1.000000	0.000000	
ENST00000369939.8	OTHER	0.513009	0.486989	
ENST00000369975.6	OTHER	1.000000	0.000000	
ENST00000370012.1	OTHER	1.000000	0.000000	
ENST00000370128.9	OTHER	1.000000	0.000017	
ENST00000370197.5	OTHER	1.000000	0.000000	
ENST00000370198.5	OTHER	1.000000	0.000000	
ENST00000370200.6	SP	0.000239	0.999737	CS pos: 30-31. Pr: 0.9711
ENST00000370558.8	OTHER	1.000000	0.000000	
ENST00000370570.6	OTHER	1.000000	0.000005	
ENST00000370695.8	SP	0.399895	0.600098	CS pos: 42-43. Pr: 0.5331
ENST00000370698.7	SP	0.399895	0.600098	CS pos: 42-43. Pr: 0.5331
ENST00000370701.6	OTHER	1.000000	0.000001	
ENST00000370823.8	OTHER	1.000000	0.000000	
ENST00000371059.7	SP	0.269510	0.730478	CS pos: 21-22. Pr: 0.6090
ENST00000371060.7	SP	0.269510	0.730478	CS pos: 21-22. Pr: 0.6090
ENST00000371095.7	OTHER	1.000000	0.000021	
ENST00000371121.5	OTHER	1.000000	0.000006	
ENST00000371122.8	OTHER	1.000000	0.000006	
ENST00000371123.5	OTHER	1.000000	0.000006	
ENST00000371210.1	OTHER	1.000000	0.000000	
ENST00000371218.8	OTHER	1.000000	0.000000	
ENST00000371243.2	SP	0.000322	0.999663	CS pos: 17-18. Pr: 0.9797
ENST00000371253.7	SP	0.000322	0.999663	CS pos: 17-18. Pr: 0.9797
ENST00000371316.3	OTHER	1.000000	0.000000	
ENST00000371410.5	OTHER	1.000000	0.000001	
ENST00000371589.9	OTHER	1.000000	0.000010	
ENST00000371753.5	OTHER	1.000000	0.000000	
ENST00000371761.4	OTHER	1.000000	0.000000	
ENST00000371884.6	OTHER	0.999949	0.000099	
ENST00000372070.7	OTHER	1.000000	0.000000	
ENST00000372088.8	OTHER	1.000000	0.000000	
ENST00000372136.7	OTHER	0.999954	0.000077	
ENST00000372159.8	OTHER	1.000000	0.000000	
ENST00000372541.1	OTHER	1.000000	0.000002	
ENST00000372542.5	OTHER	1.000000	0.000002	
ENST00000372666.1	OTHER	1.000000	0.000000	
ENST00000372685.8	OTHER	1.000000	0.000000	
ENST00000372988.8	OTHER	1.000000	0.000000	
ENST00000372991.9	OTHER	1.000000	0.000000	
ENST00000373087.7	OTHER	1.000000	0.000000	
ENST00000373142.5	OTHER	0.999807	0.000208	
ENST00000373144.7	SP	0.000905	0.999071	CS pos: 30-31. Pr: 0.9602
ENST00000373146.6	OTHER	0.999807	0.000208	
ENST00000373191.9	OTHER	1.000000	0.000000	
ENST00000373600.7	OTHER	1.000000	0.000000	
ENST00000373603.5	OTHER	1.000000	0.000000	
ENST00000373808.8	OTHER	1.000000	0.000000	
ENST00000373818.8	SP	0.000293	0.999689	CS pos: 27-28. Pr: 0.9702
ENST00000373871.8	OTHER	1.000000	0.000000	
ENST00000373873.8	OTHER	1.000000	0.000000	
ENST00000373888.8	SP	0.000224	0.999756	CS pos: 18-19. Pr: 0.9750
ENST00000373894.8	SP	0.000224	0.999756	CS pos: 18-19. Pr: 0.9750
ENST00000373980.11	OTHER	1.000000	0.000000	
ENST00000374116.3	OTHER	1.000000	0.000000	
ENST00000374134.7	OTHER	1.000000	0.000000	
ENST00000374136.5	OTHER	1.000000	0.000001	
ENST00000374234.1	OTHER	0.999947	0.000057	
ENST00000374236.5	OTHER	0.999915	0.000133	
ENST00000374242.9	OTHER	1.000000	0.000000	
ENST00000374426.6	SP	0.000190	0.999785	CS pos: 21-22. Pr: 0.9811
ENST00000374429.6	SP	0.000190	0.999785	CS pos: 21-22. Pr: 0.9811
ENST00000374500.10	OTHER	0.689937	0.310056	
ENST00000374618.7	OTHER	1.000000	0.000001	
ENST00000374675.7	SP	0.026165	0.973798	CS pos: 27-28. Pr: 0.8804
ENST00000374677.8	SP	0.026165	0.973798	CS pos: 27-28. Pr: 0.8804
ENST00000374876.4	OTHER	1.000000	0.000001	
ENST00000374877.7	OTHER	1.000000	0.000001	
ENST00000374881.3	OTHER	0.961746	0.038268	
ENST00000374882.8	OTHER	1.000000	0.000002	
ENST00000374919.6	OTHER	1.000000	0.000000	
ENST00000375258.9	OTHER	1.000000	0.000000	
ENST00000375340.10	OTHER	1.000000	0.000000	
ENST00000375614.7	SP	0.000192	0.999791	CS pos: 24-25. Pr: 0.9498
ENST00000375615.7	SP	0.000192	0.999792	CS pos: 24-25. Pr: 0.9359
ENST00000375722.5	OTHER	1.000000	0.000000	
ENST00000375746.1	OTHER	1.000000	0.000000	
ENST00000375747.5	OTHER	1.000000	0.000000	
ENST00000375751.8	OTHER	1.000000	0.000000	
ENST00000375754.9	OTHER	1.000000	0.000000	
ENST00000375772.7	OTHER	1.000000	0.000000	
ENST00000375966.8	OTHER	1.000000	0.000000	
ENST00000376089.6	OTHER	1.000000	0.000000	
ENST00000376090.6	OTHER	0.999911	0.000091	
ENST00000376093.6	OTHER	1.000000	0.000000	
ENST00000376096.5	OTHER	0.995497	0.004503	
ENST00000376099.5	OTHER	0.999911	0.000091	
ENST00000376110.7	OTHER	1.000000	0.000000	
ENST00000376151.4	OTHER	1.000000	0.000000	
ENST00000376200.6	OTHER	0.999972	0.000024	
ENST00000376463.3	OTHER	1.000000	0.000000	
ENST00000376499.8	OTHER	1.000000	0.000000	
ENST00000376667.7	OTHER	1.000000	0.000000	
ENST00000376692.9	OTHER	1.000000	0.000000	
ENST00000376741.5	OTHER	1.000000	0.000000	
ENST00000376874.9	OTHER	1.000000	0.000000	
ENST00000376950.4	OTHER	1.000000	0.000000	
ENST00000376954.6	OTHER	1.000000	0.000000	
ENST00000377036.2	OTHER	1.000000	0.000000	
ENST00000377038.8	OTHER	1.000000	0.000000	
ENST00000377095.10	OTHER	1.000000	0.000000	
ENST00000377256.1	OTHER	1.000000	0.000000	
ENST00000377263.6	OTHER	1.000000	0.000000	
ENST00000377269.3	OTHER	0.994414	0.005610	
ENST00000377350.7	OTHER	1.000000	0.000000	
ENST00000377351.8	OTHER	1.000000	0.000000	
ENST00000377540.6	OTHER	1.000000	0.000000	
ENST00000377604.8	OTHER	1.000000	0.000000	
ENST00000377735.7	OTHER	1.000000	0.000000	
ENST00000377813.6	OTHER	1.000000	0.000000	
ENST00000377934.4	SP	0.000287	0.999686	CS pos: 31-32. Pr: 0.9703
ENST00000378097.6	OTHER	1.000000	0.000000	
ENST00000378111.6	OTHER	1.000000	0.000000	
ENST00000378353.5	OTHER	1.000000	0.000000	
ENST00000378386.8	OTHER	1.000000	0.000000	
ENST00000378474.3	OTHER	1.000000	0.000000	
ENST00000378525.2	OTHER	1.000000	0.000001	
ENST00000378529.7	OTHER	1.000000	0.000000	
ENST00000378531.8	OTHER	1.000000	0.000000	
ENST00000378553.10	OTHER	1.000000	0.000001	
ENST00000378617.4	OTHER	0.687243	0.312774	
ENST00000378643.8	OTHER	1.000000	0.000000	
ENST00000378845.5	OTHER	1.000000	0.000000	
ENST00000379162.9	OTHER	1.000000	0.000000	
ENST00000379221.4	OTHER	0.999936	0.000089	
ENST00000379226.9	SP	0.267214	0.732749	CS pos: 23-24. Pr: 0.6929
ENST00000379655.8	OTHER	1.000000	0.000000	
ENST00000379682.9	OTHER	1.000000	0.000000	
ENST00000379687.8	OTHER	1.000000	0.000000	
ENST00000379868.6	OTHER	1.000000	0.000000	
ENST00000379883.3	OTHER	1.000000	0.000000	
ENST00000380342.4	SP	0.000395	0.999603	CS pos: 14-15. Pr: 0.9806
ENST00000380359.3	OTHER	1.000000	0.000002	
ENST00000380454.8	OTHER	1.000000	0.000000	
ENST00000380455.11	OTHER	1.000000	0.000000	
ENST00000380472.7	OTHER	1.000000	0.000000	
ENST00000380525.9	OTHER	1.000000	0.000007	
ENST00000381154.6	SP	0.000362	0.999602	CS pos: 38-39. Pr: 0.8400
ENST00000381165.3	OTHER	1.000000	0.000003	
ENST00000381272.5	OTHER	1.000000	0.000000	
ENST00000381565.2	OTHER	1.000000	0.000000	
ENST00000381879.8	OTHER	1.000000	0.000001	
ENST00000381885.5	OTHER	1.000000	0.000001	
ENST00000381897.5	OTHER	1.000000	0.000000	
ENST00000381971.8	OTHER	1.000000	0.000000	
ENST00000382095.8	OTHER	1.000000	0.000000	
ENST00000382108.8	OTHER	1.000000	0.000012	
ENST00000382148.7	OTHER	1.000000	0.000001	
ENST00000382150.8	OTHER	0.919666	0.080349	
ENST00000382152.7	OTHER	1.000000	0.000000	
ENST00000382368.8	OTHER	1.000000	0.000000	
ENST00000382824.5	OTHER	1.000000	0.000000	
ENST00000382985.8	OTHER	1.000000	0.000000	
ENST00000383820.10	OTHER	1.000000	0.000001	
ENST00000383829.7	OTHER	1.000000	0.000000	
ENST00000388822.10	OTHER	1.000000	0.000000	
ENST00000389100.9	OTHER	1.000000	0.000000	
ENST00000389282.8	OTHER	1.000000	0.000000	
ENST00000389286.9	SP	0.000367	0.999611	CS pos: 35-36. Pr: 0.9723
ENST00000389617.9	SP	0.306617	0.693379	CS pos: 30-31. Pr: 0.4961
ENST00000389634.5	OTHER	1.000000	0.000000	
ENST00000389709.8	OTHER	1.000000	0.000001	
ENST00000389793.7	OTHER	1.000000	0.000000	
ENST00000389856.9	OTHER	1.000000	0.000000	
ENST00000389857.11	OTHER	1.000000	0.000000	
ENST00000389993.7	OTHER	1.000000	0.000000	
ENST00000391947.6	OTHER	1.000000	0.000000	
ENST00000391960.4	OTHER	1.000000	0.000000	
ENST00000392110.6	OTHER	0.999420	0.000591	
ENST00000392153.8	OTHER	1.000000	0.000000	
ENST00000392252.7	OTHER	1.000000	0.000000	
ENST00000392254.6	OTHER	1.000000	0.000000	
ENST00000392263.6	OTHER	1.000000	0.000000	
ENST00000392335.6	OTHER	1.000000	0.000001	
ENST00000392336.7	OTHER	1.000000	0.000001	
ENST00000392521.7	OTHER	1.000000	0.000000	
ENST00000392561.7	OTHER	1.000000	0.000000	
ENST00000392599.6	OTHER	1.000000	0.000000	
ENST00000392604.6	OTHER	1.000000	0.000000	
ENST00000392622.3	OTHER	1.000000	0.000000	
ENST00000392623.5	OTHER	1.000000	0.000000	
ENST00000392644.9	OTHER	1.000000	0.000000	
ENST00000392659.2	OTHER	1.000000	0.000000	
ENST00000392685.7	OTHER	0.999057	0.000949	
ENST00000392686.6	OTHER	0.999997	0.000033	
ENST00000392865.5	OTHER	1.000000	0.000000	
ENST00000393010.6	OTHER	0.991715	0.008316	
ENST00000393034.6	OTHER	1.000000	0.000000	
ENST00000393035.6	OTHER	1.000000	0.000000	
ENST00000393040.7	OTHER	1.000000	0.000000	
ENST00000393088.8	SP	0.000227	0.999707	CS pos: 24-25. Pr: 0.9779
ENST00000393252.4	OTHER	1.000000	0.000001	
ENST00000393256.8	OTHER	1.000000	0.000000	
ENST00000393300.6	OTHER	1.000000	0.000000	
ENST00000393324.7	OTHER	1.000000	0.000001	
ENST00000393443.5	OTHER	1.000000	0.000000	
ENST00000393451.7	OTHER	1.000000	0.000001	
ENST00000393552.6	OTHER	1.000000	0.000017	
ENST00000393567.7	OTHER	1.000000	0.000000	
ENST00000393596.2	OTHER	1.000000	0.000004	
ENST00000393597.7	OTHER	1.000000	0.000004	
ENST00000393623.6	OTHER	1.000000	0.000006	
ENST00000393664.6	OTHER	1.000000	0.000000	
ENST00000393818.3	OTHER	0.958565	0.041458	
ENST00000393985.8	OTHER	1.000000	0.000000	
ENST00000394019.7	OTHER	1.000000	0.000000	
ENST00000394199.6	OTHER	1.000000	0.000000	
ENST00000394266.8	OTHER	1.000000	0.000008	
ENST00000394308.8	OTHER	1.000000	0.000005	
ENST00000394353.7	OTHER	1.000000	0.000000	
ENST00000394464.7	OTHER	1.000000	0.000000	
ENST00000394466.6	OTHER	1.000000	0.000000	
ENST00000394666.8	OTHER	1.000000	0.000000	
ENST00000395002.6	OTHER	1.000000	0.000000	
ENST00000395081.7	OTHER	1.000000	0.000000	
ENST00000395095.7	OTHER	1.000000	0.000000	
ENST00000395148.6	OTHER	1.000000	0.000000	
ENST00000395205.6	OTHER	1.000000	0.000001	
ENST00000395319.7	OTHER	1.000000	0.000001	
ENST00000395321.6	OTHER	1.000000	0.000001	
ENST00000395590.5	OTHER	1.000000	0.000000	
ENST00000395591.5	OTHER	1.000000	0.000000	
ENST00000395593.7	OTHER	1.000000	0.000000	
ENST00000395595.8	OTHER	1.000000	0.000000	
ENST00000395598.7	OTHER	1.000000	0.000000	
ENST00000395616.7	OTHER	0.832953	0.167064	
ENST00000395633.5	OTHER	1.000000	0.000012	
ENST00000395655.8	OTHER	1.000000	0.000000	
ENST00000395675.7	OTHER	1.000000	0.000000	
ENST00000395723.5	OTHER	0.998800	0.001246	
ENST00000395741.7	OTHER	1.000000	0.000000	
ENST00000395744.7	OTHER	1.000000	0.000000	
ENST00000395747.6	OTHER	1.000000	0.000000	
ENST00000395749.7	OTHER	1.000000	0.000000	
ENST00000395802.7	OTHER	1.000000	0.000017	
ENST00000395824.5	OTHER	1.000000	0.000000	
ENST00000395825.4	OTHER	1.000000	0.000000	
ENST00000396056.7	OTHER	1.000000	0.000000	
ENST00000396065.3	OTHER	1.000000	0.000001	
ENST00000396101.7	OTHER	1.000000	0.000000	
ENST00000396112.6	OTHER	1.000000	0.000000	
ENST00000396148.2	OTHER	1.000000	0.000000	
ENST00000396158.6	OTHER	1.000000	0.000023	
ENST00000396165.8	OTHER	1.000000	0.000000	
ENST00000396182.6	OTHER	1.000000	0.000000	
ENST00000396184.7	OTHER	1.000000	0.000000	
ENST00000396191.6	OTHER	1.000000	0.000000	
ENST00000396193.5	OTHER	1.000000	0.000000	
ENST00000396478.4	OTHER	1.000000	0.000003	
ENST00000396504.6	OTHER	1.000000	0.000008	
ENST00000396593.6	OTHER	0.999981	0.000031	
ENST00000396782.2	OTHER	1.000000	0.000000	
ENST00000396789.4	OTHER	1.000000	0.000000	
ENST00000396832.6	OTHER	1.000000	0.000000	
ENST00000396838.6	OTHER	1.000000	0.000000	
ENST00000396887.7	OTHER	1.000000	0.000000	
ENST00000396890.6	OTHER	1.000000	0.000001	
ENST00000396981.7	OTHER	1.000000	0.000000	
ENST00000397095.2	OTHER	1.000000	0.000001	
ENST00000397110.6	OTHER	0.872120	0.127895	
ENST00000397111.9	OTHER	1.000000	0.000009	
ENST00000397176.6	OTHER	1.000000	0.000010	
ENST00000397200.8	OTHER	1.000000	0.000000	
ENST00000397204.9	OTHER	1.000000	0.000000	
ENST00000397296.6	OTHER	0.999973	0.000031	
ENST00000397396.5	OTHER	0.999945	0.000090	
ENST00000397397.7	OTHER	1.000000	0.000001	
ENST00000397404.5	OTHER	1.000000	0.000001	
ENST00000397406.5	OTHER	1.000000	0.000001	
ENST00000397408.5	OTHER	1.000000	0.000001	
ENST00000397410.10	OTHER	0.997554	0.002478	
ENST00000397411.6	OTHER	1.000000	0.000001	
ENST00000397441.6	OTHER	1.000000	0.000002	
ENST00000397457.7	OTHER	1.000000	0.000000	
ENST00000397514.8	OTHER	1.000000	0.000000	
ENST00000397515.6	OTHER	1.000000	0.000000	
ENST00000397529.6	OTHER	0.999981	0.000023	
ENST00000397545.9	OTHER	1.000000	0.000001	
ENST00000397622.7	OTHER	1.000000	0.000006	
ENST00000397628.5	OTHER	1.000000	0.000000	
ENST00000397638.6	OTHER	1.000000	0.000000	
ENST00000397717.7	OTHER	1.000000	0.000000	
ENST00000397760.8	OTHER	1.000000	0.000000	
ENST00000397761.6	OTHER	1.000000	0.000000	
ENST00000397828.3	OTHER	1.000000	0.000000	
ENST00000397851.6	OTHER	1.000000	0.000000	
ENST00000397853.7	OTHER	1.000000	0.000000	
ENST00000397858.5	OTHER	1.000000	0.000000	
ENST00000398000.7	SP	0.000287	0.999686	CS pos: 31-32. Pr: 0.9703
ENST00000398084.6	OTHER	1.000000	0.000000	
ENST00000398090.3	OTHER	1.000000	0.000000	
ENST00000398104.6	OTHER	1.000000	0.000000	
ENST00000398276.6	OTHER	1.000000	0.000003	
ENST00000398397.3	OTHER	0.999961	0.000064	
ENST00000398540.8	OTHER	1.000000	0.000000	
ENST00000398544.7	OTHER	0.994232	0.005787	
ENST00000398782.2	OTHER	1.000000	0.000000	
ENST00000399120.5	OTHER	1.000000	0.000000	
ENST00000399205.5	OTHER	1.000000	0.000000	
ENST00000399208.6	OTHER	1.000000	0.000000	
ENST00000399212.5	OTHER	1.000000	0.000000	
ENST00000399365.7	OTHER	1.000000	0.000000	
ENST00000399395.8	OTHER	0.999109	0.000908	
ENST00000399560.2	OTHER	1.000000	0.000000	
ENST00000399703.6	OTHER	1.000000	0.000004	
ENST00000399744.8	OTHER	0.999971	0.000069	
ENST00000399824.6	OTHER	1.000000	0.000000	
ENST00000400904.7	OTHER	1.000000	0.000000	
ENST00000401470.3	OTHER	1.000000	0.000000	
ENST00000401473.7	OTHER	1.000000	0.000000	
ENST00000401604.8	OTHER	1.000000	0.000000	
ENST00000401959.6	OTHER	1.000000	0.000000	
ENST00000402050.7	OTHER	1.000000	0.000001	
ENST00000402229.5	OTHER	1.000000	0.000000	
ENST00000402796.5	OTHER	1.000000	0.000000	
ENST00000402931.5	OTHER	1.000000	0.000000	
ENST00000402989.5	OTHER	1.000000	0.000000	
ENST00000403099.5	OTHER	1.000000	0.000000	
ENST00000403352.1	OTHER	1.000000	0.000004	
ENST00000403422.7	OTHER	1.000000	0.000010	
ENST00000403458.9	OTHER	1.000000	0.000001	
ENST00000403625.7	OTHER	1.000000	0.000002	
ENST00000403747.6	OTHER	1.000000	0.000000	
ENST00000403903.7	OTHER	1.000000	0.000004	
ENST00000404125.6	OTHER	1.000000	0.000000	
ENST00000404574.5	OTHER	1.000000	0.000001	
ENST00000404739.8	OTHER	1.000000	0.000000	
ENST00000404814.8	SP	0.000227	0.999707	CS pos: 24-25. Pr: 0.9779
ENST00000404922.8	SP	0.000221	0.999758	CS pos: 27-28. Pr: 0.7357
ENST00000405006.8	OTHER	1.000000	0.000000	
ENST00000405340.6	OTHER	0.999999	0.000009	
ENST00000405659.5	OTHER	1.000000	0.000000	
ENST00000405675.7	OTHER	1.000000	0.000000	
ENST00000405847.5	OTHER	1.000000	0.000000	
ENST00000405925.2	OTHER	1.000000	0.000000	
ENST00000405953.6	OTHER	1.000000	0.000000	
ENST00000405957.6	OTHER	1.000000	0.000016	
ENST00000405975.7	OTHER	1.000000	0.000000	
ENST00000406533.7	OTHER	1.000000	0.000000	
ENST00000406638.6	OTHER	1.000000	0.000016	
ENST00000406644.7	OTHER	1.000000	0.000000	
ENST00000406787.7	OTHER	1.000000	0.000000	
ENST00000406941.5	OTHER	1.000000	0.000000	
ENST00000407106.5	OTHER	1.000000	0.000000	
ENST00000407117.6	OTHER	1.000000	0.000001	
ENST00000407218.5	OTHER	1.000000	0.000000	
ENST00000407364.8	OTHER	1.000000	0.000000	
ENST00000407461.5	OTHER	1.000000	0.000008	
ENST00000407585.5	OTHER	1.000000	0.000000	
ENST00000407621.1	OTHER	1.000000	0.000003	
ENST00000409087.3	OTHER	1.000000	0.000000	
ENST00000409109.6	OTHER	1.000000	0.000027	
ENST00000409120.5	OTHER	1.000000	0.000000	
ENST00000409354.6	OTHER	1.000000	0.000001	
ENST00000409365.6	OTHER	1.000000	0.000000	
ENST00000409382.8	OTHER	1.000000	0.000000	
ENST00000409400.1	OTHER	1.000000	0.000000	
ENST00000409417.6	OTHER	1.000000	0.000000	
ENST00000409444.6	OTHER	1.000000	0.000000	
ENST00000409543.6	OTHER	1.000000	0.000001	
ENST00000409562.7	OTHER	1.000000	0.000000	
ENST00000409583.5	SP	0.000230	0.999747	CS pos: 21-22. Pr: 0.9750
ENST00000409673.7	OTHER	1.000000	0.000000	
ENST00000409688.1	OTHER	1.000000	0.000000	
ENST00000409734.3	OTHER	1.000000	0.000000	
ENST00000409872.1	SP	0.000214	0.999756	CS pos: 21-22. Pr: 0.9755
ENST00000409883.7	OTHER	1.000000	0.000000	
ENST00000409991.5	OTHER	1.000000	0.000027	
ENST00000410049.1	OTHER	1.000000	0.000001	
ENST00000411594.6	OTHER	1.000000	0.000000	
ENST00000411604.5	SP	0.000243	0.999716	CS pos: 18-19. Pr: 0.9731
ENST00000411653.6	OTHER	1.000000	0.000000	
ENST00000411696.7	OTHER	1.000000	0.000000	
ENST00000411731.6	SP	0.000244	0.999721	CS pos: 19-20. Pr: 0.9762
ENST00000411750.5	OTHER	0.653351	0.346646	
ENST00000412052.4	OTHER	1.000000	0.000000	
ENST00000412366.5	OTHER	0.999420	0.000591	
ENST00000412636.5	OTHER	0.999998	0.000000	
ENST00000413374.1	OTHER	1.000000	0.000001	
ENST00000413453.7	OTHER	0.653351	0.346646	
ENST00000413464.6	OTHER	1.000000	0.000029	
ENST00000413489.5	OTHER	1.000000	0.000000	
ENST00000413505.1	OTHER	0.999813	0.000186	
ENST00000413551.1	OTHER	1.000000	0.000000	
ENST00000413574.6	OTHER	1.000000	0.000000	
ENST00000413605.6	OTHER	1.000000	0.000000	
ENST00000413726.6	OTHER	1.000000	0.000000	
ENST00000413764.6	OTHER	0.996826	0.003189	
ENST00000414517.6	OTHER	1.000000	0.000000	
ENST00000414802.5	OTHER	1.000000	0.000000	
ENST00000415044.3	OTHER	0.767435	0.232577	
ENST00000415049.5	OTHER	0.964195	0.035824	
ENST00000415099.2	OTHER	1.000000	0.000010	
ENST00000415497.6	OTHER	1.000000	0.000026	
ENST00000415571.6	OTHER	1.000000	0.000000	
ENST00000415929.5	OTHER	1.000000	0.000000	
ENST00000416136.1	OTHER	0.999928	0.000073	
ENST00000416144.5	OTHER	1.000000	0.000000	
ENST00000416314.5	OTHER	1.000000	0.000005	
ENST00000416543.5	OTHER	1.000000	0.000000	
ENST00000416618.5	OTHER	1.000000	0.000000	
ENST00000416649.6	OTHER	1.000000	0.000001	
ENST00000417085.2	OTHER	1.000000	0.000001	
ENST00000417238.5	OTHER	0.999993	0.000000	
ENST00000417689.6	SP	0.000320	0.999660	CS pos: 26-27. Pr: 0.9458
ENST00000417748.1	OTHER	1.000000	0.000000	
ENST00000417919.5	OTHER	1.000000	0.000000	
ENST00000418299.5	OTHER	0.998932	0.001078	
ENST00000418319.5	OTHER	1.000000	0.000000	
ENST00000418337.6	OTHER	1.000000	0.000000	
ENST00000418507.6	OTHER	1.000000	0.000000	
ENST00000418713.6	OTHER	1.000000	0.000001	
ENST00000419159.2	OTHER	0.999992	0.000000	
ENST00000419488.5	OTHER	1.000000	0.000000	
ENST00000419524.6	OTHER	1.000000	0.000000	
ENST00000419735.8	OTHER	1.000000	0.000000	
ENST00000420368.6	OTHER	1.000000	0.000000	
ENST00000420765.6	OTHER	1.000000	0.000001	
ENST00000420808.2	OTHER	1.000000	0.000000	
ENST00000421097.6	OTHER	0.958565	0.041458	
ENST00000421139.5	OTHER	1.000000	0.000001	
ENST00000421376.6	OTHER	1.000000	0.000000	
ENST00000421471.1	OTHER	1.000000	0.000006	
ENST00000421865.3	SP	0.000241	0.999747	CS pos: 22-23. Pr: 0.9723
ENST00000422112.6	OTHER	1.000000	0.000000	
ENST00000422287.6	OTHER	1.000000	0.000000	
ENST00000422328.6	OTHER	1.000000	0.000000	
ENST00000422445.5	OTHER	1.000000	0.000007	
ENST00000422485.5	SP	0.004510	0.995465	CS pos: 20-21. Pr: 0.8945
ENST00000422521.2	OTHER	0.975231	0.024819	
ENST00000422745.5	OTHER	1.000000	0.000001	
ENST00000422892.2	OTHER	1.000000	0.000000	
ENST00000422922.5	OTHER	1.000000	0.000000	
ENST00000422940.5	SP	0.004510	0.995465	CS pos: 20-21. Pr: 0.8945
ENST00000422941.6	OTHER	0.999874	0.000151	
ENST00000423137.1	OTHER	1.000000	0.000000	
ENST00000423181.1	OTHER	1.000000	0.000000	
ENST00000423196.1	OTHER	1.000000	0.000000	
ENST00000423241.6	OTHER	1.000000	0.000000	
ENST00000423313.6	OTHER	1.000000	0.000005	
ENST00000423339.2	OTHER	1.000000	0.000000	
ENST00000423368.6	OTHER	1.000000	0.000000	
ENST00000423377.5	OTHER	0.999420	0.000591	
ENST00000423421.5	OTHER	1.000000	0.000000	
ENST00000423436.1	OTHER	1.000000	0.000000	
ENST00000423540.6	OTHER	1.000000	0.000000	
ENST00000423644.5	OTHER	1.000000	0.000000	
ENST00000423656.5	OTHER	1.000000	0.000000	
ENST00000423738.5	OTHER	0.990844	0.009180	
ENST00000424008.2	OTHER	1.000000	0.000000	
ENST00000424011.6	OTHER	0.999933	0.000044	
ENST00000424061.6	OTHER	0.999973	0.000031	
ENST00000424069.5	OTHER	0.999836	0.000211	
ENST00000424197.5	OTHER	1.000000	0.000000	
ENST00000424263.6	OTHER	1.000000	0.000000	
ENST00000424362.7	OTHER	1.000000	0.000000	
ENST00000424398.6	OTHER	1.000000	0.000000	
ENST00000424438.5	OTHER	1.000000	0.000000	
ENST00000424869.6	OTHER	1.000000	0.000000	
ENST00000424881.5	OTHER	1.000000	0.000000	
ENST00000425063.5	OTHER	1.000000	0.000000	
