# SignalP-6.0	Organism: Eukarya	Timestamp: 20260627170026
# ID	Prediction	OTHER	SP(Sec/SPI)	CS Position
ENST00000378605.3	OTHER	1.000000	0.000000	
ENST00000378611.8	OTHER	1.000000	0.000002	
ENST00000378643.8	OTHER	1.000000	0.000000	
ENST00000378888.10	OTHER	1.000000	0.000000	
ENST00000378891.9	OTHER	1.000000	0.000000	
ENST00000378944.9	OTHER	0.959704	0.040332	
ENST00000379143.10	OTHER	1.000000	0.000000	
ENST00000379160.3	OTHER	1.000000	0.000000	
ENST00000379221.4	OTHER	0.999936	0.000089	
ENST00000379374.5	OTHER	1.000000	0.000006	
ENST00000379595.7	OTHER	1.000000	0.000000	
ENST00000379619.5	OTHER	1.000000	0.000000	
ENST00000379682.9	OTHER	1.000000	0.000000	
ENST00000379687.8	OTHER	1.000000	0.000000	
ENST00000380010.8	OTHER	0.999995	0.000005	
ENST00000380041.8	OTHER	1.000000	0.000003	
ENST00000380043.7	OTHER	1.000000	0.000000	
ENST00000380045.7	OTHER	1.000000	0.000000	
ENST00000380258.6	OTHER	1.000000	0.000001	
ENST00000380746.8	OTHER	1.000000	0.000001	
ENST00000380756.7	OTHER	1.000000	0.000000	
ENST00000380779.5	OTHER	1.000000	0.000000	
ENST00000380787.5	OTHER	1.000000	0.000000	
ENST00000381035.8	OTHER	1.000000	0.000000	
ENST00000381165.3	OTHER	1.000000	0.000003	
ENST00000381295.7	OTHER	1.000000	0.000000	
ENST00000381337.6	OTHER	1.000000	0.000000	
ENST00000382480.6	OTHER	1.000000	0.000000	
ENST00000382824.5	OTHER	1.000000	0.000000	
ENST00000383820.10	OTHER	1.000000	0.000001	
ENST00000388711.7	OTHER	0.999904	0.000106	
ENST00000388712.7	OTHER	0.999904	0.000106	
ENST00000388767.8	OTHER	1.000000	0.000000	
ENST00000389394.8	OTHER	1.000000	0.000001	
ENST00000389425.7	SP	0.000187	0.999785	CS pos: 20-21. Pr: 0.9799
ENST00000389428.7	SP	0.000187	0.999785	CS pos: 20-21. Pr: 0.9799
ENST00000389462.8	OTHER	1.000000	0.000000	
ENST00000389651.8	OTHER	1.000000	0.000000	
ENST00000389709.8	OTHER	1.000000	0.000001	
ENST00000389737.5	OTHER	1.000000	0.000002	
ENST00000390006.8	OTHER	1.000000	0.000000	
ENST00000391627.6	OTHER	1.000000	0.000002	
ENST00000391751.7	OTHER	1.000000	0.000000	
ENST00000391959.5	OTHER	1.000000	0.000007	
ENST00000392122.4	OTHER	0.549112	0.450889	
ENST00000392149.6	OTHER	1.000000	0.000000	
ENST00000392192.6	OTHER	0.999883	0.000164	
ENST00000392250.7	OTHER	0.999932	0.000082	
ENST00000392335.6	OTHER	1.000000	0.000001	
ENST00000392446.10	OTHER	0.999988	0.000033	
ENST00000392455.9	OTHER	1.000000	0.000000	
ENST00000392456.4	OTHER	1.000000	0.000000	
ENST00000392514.9	OTHER	1.000000	0.000000	
ENST00000392610.5	OTHER	1.000000	0.000000	
ENST00000392613.10	OTHER	1.000000	0.000000	
ENST00000392622.3	OTHER	1.000000	0.000000	
ENST00000392623.5	OTHER	1.000000	0.000000	
ENST00000392625.7	SP	0.002205	0.997757	CS pos: 17-18. Pr: 0.9381
ENST00000392668.8	OTHER	0.999984	0.000068	
ENST00000392692.8	OTHER	1.000000	0.000001	
ENST00000392882.7	OTHER	1.000000	0.000000	
ENST00000393034.6	OTHER	1.000000	0.000000	
ENST00000393035.6	OTHER	1.000000	0.000000	
ENST00000393040.7	OTHER	1.000000	0.000000	
ENST00000393101.7	OTHER	1.000000	0.000005	
ENST00000393155.6	SP	0.000265	0.999694	CS pos: 16-17. Pr: 0.9819
ENST00000393230.6	OTHER	1.000000	0.000001	
ENST00000393232.6	OTHER	1.000000	0.000001	
ENST00000393252.4	OTHER	1.000000	0.000001	
ENST00000393256.8	OTHER	1.000000	0.000000	
ENST00000393438.6	OTHER	1.000000	0.000000	
ENST00000393784.8	OTHER	0.999977	0.000005	
ENST00000393818.3	OTHER	0.958565	0.041458	
ENST00000393845.9	OTHER	1.000000	0.000000	
ENST00000393956.9	OTHER	0.997797	0.002230	
ENST00000394434.7	OTHER	1.000000	0.000000	
ENST00000394588.3	SP	0.000380	0.999575	CS pos: 26-27. Pr: 0.9574
ENST00000394621.7	OTHER	1.000000	0.000000	
ENST00000394622.6	OTHER	1.000000	0.000000	
ENST00000394626.5	OTHER	1.000000	0.000000	
ENST00000394629.2	OTHER	1.000000	0.000000	
ENST00000394729.6	OTHER	1.000000	0.000000	
ENST00000394825.6	OTHER	1.000000	0.000000	
ENST00000395019.3	OTHER	1.000000	0.000002	
ENST00000395076.9	OTHER	1.000000	0.000001	
ENST00000395104.5	OTHER	1.000000	0.000000	
ENST00000395183.6	OTHER	1.000000	0.000000	
ENST00000395184.6	OTHER	1.000000	0.000000	
ENST00000395284.8	OTHER	1.000000	0.000000	
ENST00000395319.7	OTHER	1.000000	0.000001	
ENST00000395321.6	OTHER	1.000000	0.000001	
ENST00000395468.9	OTHER	1.000000	0.000001	
ENST00000395556.6	OTHER	0.999489	0.000546	
ENST00000395566.9	SP	0.000233	0.999746	CS pos: 22-23. Pr: 0.5103
ENST00000395569.8	SP	0.000198	0.999760	CS pos: 22-23. Pr: 0.6261
ENST00000395655.8	OTHER	1.000000	0.000000	
ENST00000395741.7	OTHER	1.000000	0.000000	
ENST00000395744.7	OTHER	1.000000	0.000000	
ENST00000395747.6	OTHER	1.000000	0.000000	
ENST00000395749.7	OTHER	1.000000	0.000000	
ENST00000395802.7	OTHER	1.000000	0.000017	
ENST00000395824.5	OTHER	1.000000	0.000000	
ENST00000395825.4	OTHER	1.000000	0.000000	
ENST00000396083.7	OTHER	1.000000	0.000000	
ENST00000396504.6	OTHER	1.000000	0.000008	
ENST00000396549.6	SP	0.000239	0.999741	CS pos: 28-29. Pr: 0.9695
ENST00000396878.8	OTHER	1.000000	0.000001	
ENST00000396976.6	OTHER	1.000000	0.000002	
ENST00000396988.7	OTHER	1.000000	0.000002	
ENST00000397091.9	SP	0.000176	0.999803	CS pos: 21-22. Pr: 0.9748
ENST00000397095.2	OTHER	1.000000	0.000001	
ENST00000397103.5	SP	0.000260	0.999719	CS pos: 21-22. Pr: 0.9804
ENST00000397113.6	SP	0.000176	0.999803	CS pos: 21-22. Pr: 0.9748
ENST00000397265.7	OTHER	0.999962	0.000046	
ENST00000397326.7	OTHER	1.000000	0.000000	
ENST00000397359.7	OTHER	0.720221	0.279771	
ENST00000397545.9	OTHER	1.000000	0.000001	
ENST00000397558.6	OTHER	0.999978	0.000073	
ENST00000397664.8	OTHER	1.000000	0.000000	
ENST00000397665.6	OTHER	1.000000	0.000000	
ENST00000397666.6	OTHER	1.000000	0.000000	
ENST00000397700.6	SP	0.000231	0.999742	CS pos: 23-24. Pr: 0.9733
ENST00000397709.1	OTHER	1.000000	0.000000	
ENST00000398000.7	SP	0.000287	0.999686	CS pos: 31-32. Pr: 0.9703
ENST00000398080.5	OTHER	1.000000	0.000000	
ENST00000398084.6	OTHER	1.000000	0.000000	
ENST00000398361.7	OTHER	1.000000	0.000000	
ENST00000398389.9	OTHER	1.000000	0.000000	
ENST00000399336.9	SP	0.000260	0.999707	CS pos: 31-32. Pr: 0.9745
ENST00000399562.9	OTHER	1.000000	0.000000	
ENST00000399568.5	OTHER	1.000000	0.000001	
ENST00000400904.7	OTHER	1.000000	0.000000	
ENST00000401702.5	OTHER	1.000000	0.000000	
ENST00000402136.5	OTHER	1.000000	0.000000	
ENST00000402545.5	OTHER	1.000000	0.000000	
ENST00000402667.1	OTHER	1.000000	0.000026	
ENST00000402796.5	OTHER	1.000000	0.000000	
ENST00000402849.5	OTHER	1.000000	0.000000	
ENST00000402921.6	OTHER	1.000000	0.000001	
ENST00000403084.1	OTHER	1.000000	0.000021	
ENST00000403352.1	OTHER	1.000000	0.000004	
ENST00000403444.7	SP	0.000278	0.999677	CS pos: 34-35. Pr: 0.9657
ENST00000403660.3	SP	0.000263	0.999705	CS pos: 32-33. Pr: 0.9732
ENST00000403903.7	OTHER	1.000000	0.000004	
ENST00000404039.5	OTHER	1.000000	0.000027	
ENST00000404484.9	OTHER	1.000000	0.000000	
ENST00000404574.5	OTHER	1.000000	0.000001	
ENST00000404627.3	OTHER	1.000000	0.000000	
ENST00000404922.8	SP	0.000221	0.999758	CS pos: 27-28. Pr: 0.7357
ENST00000405006.8	OTHER	1.000000	0.000000	
ENST00000405308.6	SP	0.000233	0.999746	CS pos: 22-23. Pr: 0.5103
ENST00000405482.5	OTHER	1.000000	0.000000	
ENST00000405925.2	OTHER	1.000000	0.000000	
ENST00000405953.6	OTHER	1.000000	0.000000	
ENST00000405957.6	OTHER	1.000000	0.000016	
ENST00000405975.7	OTHER	1.000000	0.000000	
ENST00000406324.5	OTHER	1.000000	0.000000	
ENST00000406326.5	OTHER	1.000000	0.000000	
ENST00000406638.6	OTHER	1.000000	0.000016	
ENST00000406644.7	OTHER	1.000000	0.000000	
ENST00000406659.3	OTHER	1.000000	0.000000	
ENST00000407006.8	OTHER	1.000000	0.000000	
ENST00000407106.5	OTHER	1.000000	0.000000	
ENST00000407117.6	OTHER	1.000000	0.000001	
ENST00000407315.6	OTHER	1.000000	0.000000	
ENST00000407461.5	OTHER	1.000000	0.000008	
ENST00000408938.2	OTHER	1.000000	0.000012	
ENST00000409293.6	SP	0.000225	0.999782	CS pos: 26-27. Pr: 0.9720
ENST00000409308.6	OTHER	1.000000	0.000000	
ENST00000409400.1	OTHER	1.000000	0.000000	
ENST00000409586.7	OTHER	0.999906	0.000134	
ENST00000409688.1	OTHER	1.000000	0.000000	
ENST00000409997.1	OTHER	1.000000	0.000000	
ENST00000410006.6	OTHER	1.000000	0.000000	
ENST00000410027.5	OTHER	1.000000	0.000000	
ENST00000410049.1	OTHER	1.000000	0.000001	
ENST00000410070.6	OTHER	1.000000	0.000000	
ENST00000411731.6	SP	0.000244	0.999721	CS pos: 19-20. Pr: 0.9762
ENST00000411750.5	OTHER	0.653351	0.346646	
ENST00000411960.1	OTHER	1.000000	0.000002	
ENST00000412052.4	OTHER	1.000000	0.000000	
ENST00000412532.6	OTHER	1.000000	0.000000	
ENST00000412613.1	OTHER	0.999836	0.000190	
ENST00000412681.2	OTHER	1.000000	0.000000	
ENST00000412735.5	OTHER	0.999998	0.000011	
ENST00000413119.2	OTHER	1.000000	0.000021	
ENST00000413408.5	OTHER	1.000000	0.000000	
ENST00000413453.7	OTHER	0.653351	0.346646	
ENST00000413464.6	OTHER	1.000000	0.000029	
ENST00000413724.5	OTHER	1.000000	0.000000	
ENST00000414955.6	OTHER	1.000000	0.000000	
ENST00000415049.5	OTHER	0.964195	0.035824	
ENST00000415136.6	SP	0.130869	0.869129	CS pos: 42-43. Pr: 0.7693
ENST00000415149.6	OTHER	1.000000	0.000000	
ENST00000415220.6	OTHER	1.000000	0.000001	
ENST00000415665.5	OTHER	1.000000	0.000001	
ENST00000415816.7	OTHER	1.000000	0.000000	
ENST00000415828.5	OTHER	1.000000	0.000000	
ENST00000415986.5	OTHER	1.000000	0.000000	
ENST00000416426.6	OTHER	1.000000	0.000000	
ENST00000416701.6	OTHER	1.000000	0.000003	
ENST00000417157.2	OTHER	1.000000	0.000000	
ENST00000417368.7	OTHER	1.000000	0.000000	
ENST00000417573.5	SP	0.000243	0.999741	CS pos: 24-25. Pr: 0.9677
ENST00000417766.5	OTHER	1.000000	0.000016	
ENST00000417826.3	OTHER	1.000000	0.000000	
ENST00000417960.5	OTHER	1.000000	0.000000	
ENST00000418299.5	OTHER	0.998932	0.001078	
ENST00000418511.6	OTHER	1.000000	0.000009	
ENST00000418791.5	OTHER	1.000000	0.000000	
ENST00000418862.2	OTHER	1.000000	0.000000	
ENST00000418931.7	SP	0.000224	0.999769	CS pos: 29-30. Pr: 0.9830
ENST00000419018.1	SP	0.000296	0.999690	CS pos: 20-21. Pr: 0.6782
ENST00000419091.7	OTHER	1.000000	0.000001	
ENST00000419119.1	OTHER	0.999489	0.000546	
ENST00000419524.6	OTHER	1.000000	0.000000	
ENST00000419593.5	OTHER	1.000000	0.000013	
ENST00000419916.8	OTHER	1.000000	0.000001	
ENST00000420267.6	OTHER	1.000000	0.000000	
ENST00000420568.5	OTHER	0.844386	0.155630	
ENST00000420829.5	OTHER	0.999971	0.000025	
ENST00000421097.6	OTHER	0.958565	0.041458	
ENST00000421865.3	SP	0.000241	0.999747	CS pos: 22-23. Pr: 0.9723
ENST00000422081.6	OTHER	1.000000	0.000001	
ENST00000422622.3	OTHER	1.000000	0.000002	
ENST00000422854.5	OTHER	0.999489	0.000546	
ENST00000423262.5	OTHER	1.000000	0.000000	
ENST00000423644.5	OTHER	1.000000	0.000000	
ENST00000423955.7	OTHER	0.999770	0.000251	
ENST00000424197.5	OTHER	1.000000	0.000000	
ENST00000424263.6	OTHER	1.000000	0.000000	
ENST00000424398.6	OTHER	1.000000	0.000000	
ENST00000424848.3	OTHER	1.000000	0.000000	
ENST00000424869.6	OTHER	1.000000	0.000000	
ENST00000425043.5	SP	0.000265	0.999694	CS pos: 16-17. Pr: 0.9819
ENST00000425308.6	OTHER	1.000000	0.000000	
ENST00000425443.6	OTHER	1.000000	0.000037	
ENST00000425453.3	OTHER	1.000000	0.000000	
ENST00000425931.1	OTHER	1.000000	0.000000	
ENST00000425967.8	SP	0.000176	0.999803	CS pos: 21-22. Pr: 0.9748
ENST00000426216.6	OTHER	1.000000	0.000000	
ENST00000426335.6	OTHER	1.000000	0.000000	
ENST00000426532.6	OTHER	1.000000	0.000000	
ENST00000426838.8	OTHER	1.000000	0.000001	
ENST00000426927.5	OTHER	1.000000	0.000003	
ENST00000427466.1	OTHER	1.000000	0.000000	
ENST00000427500.7	SP	0.002059	0.997927	CS pos: 39-40. Pr: 0.7888
ENST00000427587.9	OTHER	1.000000	0.000000	
ENST00000427680.1	OTHER	0.999980	0.000004	
ENST00000427839.5	OTHER	0.999995	0.000005	
ENST00000428024.3	OTHER	1.000000	0.000003	
ENST00000428046.7	OTHER	1.000000	0.000000	
ENST00000428567.5	OTHER	1.000000	0.000000	
ENST00000428835.5	OTHER	1.000000	0.000000	
ENST00000428908.5	OTHER	0.999878	0.000167	
ENST00000429690.5	SP	0.000381	0.999586	CS pos: 16-17. Pr: 0.9616
ENST00000429713.7	OTHER	1.000000	0.000001	
ENST00000429923.5	OTHER	1.000000	0.000000	
ENST00000430155.6	OTHER	0.999723	0.000333	
ENST00000430435.1	OTHER	1.000000	0.000000	
ENST00000430701.5	OTHER	1.000000	0.000000	
ENST00000431473.4	OTHER	1.000000	0.000000	
ENST00000431489.6	OTHER	1.000000	0.000000	
ENST00000431534.5	OTHER	1.000000	0.000008	
ENST00000432093.1	OTHER	1.000000	0.000016	
ENST00000432226.7	OTHER	1.000000	0.000000	
ENST00000432376.5	OTHER	1.000000	0.000000	
ENST00000432467.1	OTHER	1.000000	0.000000	
ENST00000432728.1	OTHER	1.000000	0.000000	
ENST00000432907.6	OTHER	1.000000	0.000001	
ENST00000433017.6	OTHER	0.999489	0.000546	
ENST00000433078.5	OTHER	1.000000	0.000007	
ENST00000433098.6	OTHER	1.000000	0.000001	
ENST00000433235.1	OTHER	1.000000	0.000000	
ENST00000433627.9	OTHER	1.000000	0.000000	
ENST00000433832.2	OTHER	1.000000	0.000008	
ENST00000433890.5	OTHER	1.000000	0.000000	
ENST00000433972.2	OTHER	1.000000	0.000001	
ENST00000433985.7	OTHER	1.000000	0.000000	
ENST00000434299.5	OTHER	1.000000	0.000000	
ENST00000434505.5	OTHER	0.653351	0.346646	
ENST00000434615.2	OTHER	0.999704	0.000293	
ENST00000435030.6	OTHER	1.000000	0.000000	
ENST00000435532.8	OTHER	1.000000	0.000000	
ENST00000435926.5	OTHER	1.000000	0.000000	
ENST00000435976.6	OTHER	1.000000	0.000000	
ENST00000436198.6	OTHER	1.000000	0.000000	
ENST00000436302.6	OTHER	1.000000	0.000000	
ENST00000436445.5	OTHER	1.000000	0.000000	
ENST00000436647.1	OTHER	1.000000	0.000000	
ENST00000436733.5	OTHER	1.000000	0.000000	
ENST00000437570.6	OTHER	1.000000	0.000000	
ENST00000437844.6	OTHER	1.000000	0.000000	
ENST00000438041.5	OTHER	1.000000	0.000001	
ENST00000438166.7	OTHER	0.964195	0.035824	
ENST00000438221.6	SP	0.000198	0.999760	CS pos: 23-24. Pr: 0.6424
ENST00000438323.2	OTHER	1.000000	0.000000	
ENST00000438354.6	OTHER	0.993084	0.006903	
ENST00000439069.5	OTHER	1.000000	0.000000	
ENST00000439090.7	OTHER	1.000000	0.000000	
ENST00000439238.3	OTHER	1.000000	0.000000	
ENST00000439718.1	OTHER	1.000000	0.000000	
ENST00000439835.1	OTHER	1.000000	0.000000	
ENST00000440023.5	OTHER	1.000000	0.000000	
ENST00000440039.5	OTHER	0.999944	0.000095	
ENST00000440282.5	OTHER	1.000000	0.000000	
ENST00000440685.7	OTHER	1.000000	0.000000	
ENST00000441080.2	OTHER	1.000000	0.000000	
ENST00000441680.6	OTHER	1.000000	0.000000	
ENST00000441825.8	OTHER	1.000000	0.000000	
ENST00000441869.5	SP	0.000460	0.999517	CS pos: 20-21. Pr: 0.9798
ENST00000442039.3	OTHER	1.000000	0.000004	
ENST00000442118.5	OTHER	1.000000	0.000000	
ENST00000442234.6	OTHER	1.000000	0.000000	
ENST00000442366.6	OTHER	1.000000	0.000000	
ENST00000442616.1	OTHER	1.000000	0.000001	
ENST00000442898.5	OTHER	1.000000	0.000000	
ENST00000443033.5	OTHER	1.000000	0.000000	
ENST00000443496.5	OTHER	1.000000	0.000000	
ENST00000443585.6	OTHER	1.000000	0.000012	
ENST00000443614.6	OTHER	1.000000	0.000000	
ENST00000443742.1	OTHER	0.999995	0.000005	
ENST00000444152.5	OTHER	1.000000	0.000000	
ENST00000444304.3	SP	0.000381	0.999586	CS pos: 16-17. Pr: 0.9616
ENST00000444316.2	OTHER	1.000000	0.000000	
ENST00000444570.5	OTHER	1.000000	0.000000	
ENST00000444840.6	OTHER	1.000000	0.000000	
ENST00000444847.2	OTHER	1.000000	0.000001	
ENST00000445167.7	OTHER	0.999972	0.000024	
ENST00000445224.6	OTHER	1.000000	0.000001	
ENST00000445819.5	SP	0.000249	0.999724	CS pos: 22-23. Pr: 0.6747
ENST00000445888.6	OTHER	1.000000	0.000000	
ENST00000445890.6	OTHER	1.000000	0.000000	
ENST00000446119.2	OTHER	1.000000	0.000000	
ENST00000446597.6	OTHER	1.000000	0.000000	
ENST00000446808.5	OTHER	1.000000	0.000016	
ENST00000446923.7	OTHER	1.000000	0.000003	
ENST00000447513.7	OTHER	1.000000	0.000025	
ENST00000447531.5	OTHER	1.000000	0.000000	
ENST00000447712.7	SP	0.000176	0.999803	CS pos: 21-22. Pr: 0.9748
ENST00000448051.7	OTHER	1.000000	0.000001	
ENST00000448228.7	OTHER	1.000000	0.000000	
ENST00000448257.6	OTHER	1.000000	0.000000	
ENST00000448349.2	OTHER	1.000000	0.000000	
ENST00000448416.6	OTHER	1.000000	0.000001	
ENST00000448673.1	OTHER	1.000000	0.000000	
ENST00000448788.1	OTHER	0.999877	0.000120	
ENST00000448867.1	OTHER	1.000000	0.000000	
ENST00000448890.2	OTHER	1.000000	0.000000	
ENST00000449309.2	OTHER	1.000000	0.000012	
ENST00000449335.5	OTHER	1.000000	0.000000	
ENST00000449354.7	OTHER	1.000000	0.000000	
ENST00000450110.5	SP	0.000198	0.999760	CS pos: 23-24. Pr: 0.6424
ENST00000450114.7	OTHER	1.000000	0.000001	
ENST00000450947.2	OTHER	1.000000	0.000000	
ENST00000451013.7	OTHER	1.000000	0.000000	
ENST00000451343.4	OTHER	1.000000	0.000000	
ENST00000451678.1	OTHER	1.000000	0.000000	
ENST00000451814.5	OTHER	1.000000	0.000024	
ENST00000452070.6	SP	0.001242	0.998738	CS pos: 29-30. Pr: 0.9686
ENST00000452086.5	OTHER	1.000000	0.000000	
ENST00000452133.1	OTHER	1.000000	0.000013	
ENST00000452621.6	OTHER	1.000000	0.000001	
ENST00000452625.7	OTHER	1.000000	0.000000	
ENST00000452950.1	OTHER	1.000000	0.000000	
ENST00000453131.1	SP	0.000224	0.999720	CS pos: 20-21. Pr: 0.9765
ENST00000453291.2	OTHER	1.000000	0.000001	
ENST00000453944.1	OTHER	1.000000	0.000000	
ENST00000454189.7	OTHER	0.994182	0.005848	
ENST00000454575.6	OTHER	1.000000	0.000000	
ENST00000454688.5	OTHER	1.000000	0.000001	
ENST00000454748.7	OTHER	1.000000	0.000001	
ENST00000454791.1	OTHER	0.999605	0.000434	
ENST00000455127.7	OTHER	1.000000	0.000000	
ENST00000455283.2	OTHER	1.000000	0.000000	
ENST00000456004.1	OTHER	1.000000	0.000018	
ENST00000456419.5	OTHER	1.000000	0.000000	
ENST00000456420.6	OTHER	1.000000	0.000003	
ENST00000456849.2	OTHER	1.000000	0.000000	
ENST00000456915.2	OTHER	1.000000	0.000000	
ENST00000456989.6	OTHER	0.999962	0.000057	
ENST00000457041.5	OTHER	1.000000	0.000000	
ENST00000457056.6	OTHER	1.000000	0.000000	
ENST00000457095.5	OTHER	1.000000	0.000000	
ENST00000457279.5	OTHER	1.000000	0.000000	
ENST00000457354.7	SP	0.000230	0.999744	CS pos: 26-27. Pr: 0.9752
ENST00000457374.5	OTHER	1.000000	0.000000	
ENST00000457408.7	SP	0.000347	0.999645	CS pos: 29-30. Pr: 0.9635
ENST00000457415.7	OTHER	1.000000	0.000001	
ENST00000457563.6	OTHER	1.000000	0.000000	
ENST00000457648.1	OTHER	0.803023	0.196980	
ENST00000457889.1	OTHER	1.000000	0.000000	
ENST00000458008.8	OTHER	1.000000	0.000000	
ENST00000458050.6	OTHER	1.000000	0.000000	
ENST00000458187.5	OTHER	1.000000	0.000013	
ENST00000458347.1	OTHER	1.000000	0.000000	
ENST00000458447.5	SP	0.000243	0.999719	CS pos: 20-21. Pr: 0.9762
ENST00000460379.1	OTHER	0.999962	0.000061	
ENST00000461135.2	OTHER	1.000000	0.000000	
ENST00000461854.5	OTHER	0.999966	0.000016	
ENST00000462437.1	OTHER	1.000000	0.000000	
ENST00000464364.1	SP	0.000246	0.999731	CS pos: 25-26. Pr: 0.9320
ENST00000465682.5	OTHER	1.000000	0.000000	
ENST00000466271.3	OTHER	1.000000	0.000000	
ENST00000467525.5	OTHER	0.999716	0.000337	
ENST00000467786.1	OTHER	1.000000	0.000003	
ENST00000468206.6	OTHER	1.000000	0.000003	
ENST00000468240.6	OTHER	0.999994	0.000037	
ENST00000468915.5	OTHER	1.000000	0.000000	
ENST00000469112.5	OTHER	1.000000	0.000001	
ENST00000469144.5	OTHER	1.000000	0.000000	
ENST00000469902.6	OTHER	0.999911	0.000097	
ENST00000470080.5	OTHER	1.000000	0.000000	
ENST00000471651.1	OTHER	1.000000	0.000000	
ENST00000471683.6	OTHER	1.000000	0.000000	
ENST00000471742.5	OTHER	1.000000	0.000000	
ENST00000471912.1	OTHER	0.999735	0.000270	
ENST00000472148.5	OTHER	1.000000	0.000000	
ENST00000472158.5	OTHER	1.000000	0.000000	
ENST00000472750.5	OTHER	0.999994	0.000001	
ENST00000472832.3	OTHER	1.000000	0.000000	
ENST00000473553.5	OTHER	1.000000	0.000000	
ENST00000473717.1	OTHER	1.000000	0.000000	
ENST00000473968.7	OTHER	1.000000	0.000002	
ENST00000474754.1	OTHER	1.000000	0.000000	
ENST00000474756.1	OTHER	1.000000	0.000001	
ENST00000474840.5	OTHER	1.000000	0.000000	
ENST00000474866.3	OTHER	1.000000	0.000000	
ENST00000475243.6	OTHER	1.000000	0.000017	
ENST00000475994.1	OTHER	1.000000	0.000001	
ENST00000476133.6	OTHER	1.000000	0.000000	
ENST00000476287.4	OTHER	1.000000	0.000000	
ENST00000477663.6	OTHER	1.000000	0.000002	
ENST00000478532.5	OTHER	1.000000	0.000000	
ENST00000478660.6	OTHER	1.000000	0.000000	
ENST00000479475.1	OTHER	1.000000	0.000008	
ENST00000479502.2	OTHER	1.000000	0.000002	
ENST00000479826.1	OTHER	0.999948	0.000071	
ENST00000480184.5	OTHER	1.000000	0.000007	
ENST00000480703.2	OTHER	1.000000	0.000000	
ENST00000480824.7	OTHER	0.999922	0.000077	
ENST00000480951.1	OTHER	1.000000	0.000000	
ENST00000481238.1	SP	0.000347	0.999645	CS pos: 29-30. Pr: 0.9635
ENST00000482804.1	OTHER	1.000000	0.000000	
ENST00000483377.5	OTHER	1.000000	0.000005	
ENST00000483871.6	OTHER	1.000000	0.000000	
ENST00000483888.6	SP	0.000286	0.999674	CS pos: 23-24. Pr: 0.9814
ENST00000484370.5	SP	0.000176	0.999803	CS pos: 21-22. Pr: 0.9748
ENST00000485089.6	OTHER	1.000000	0.000000	
ENST00000485649.3	OTHER	1.000000	0.000004	
ENST00000486996.5	OTHER	1.000000	0.000000	
ENST00000487137.7	OTHER	0.720221	0.279771	
ENST00000487159.5	OTHER	1.000000	0.000000	
ENST00000487647.5	SP	0.000225	0.999742	CS pos: 21-22. Pr: 0.9783
ENST00000489498.5	OTHER	1.000000	0.000001	
ENST00000490272.1	OTHER	1.000000	0.000000	
ENST00000490337.6	OTHER	1.000000	0.000000	
ENST00000490576.2	OTHER	1.000000	0.000000	
ENST00000490843.6	OTHER	1.000000	0.000000	
ENST00000491222.5	OTHER	1.000000	0.000000	
ENST00000491527.2	SP	0.001242	0.998738	CS pos: 29-30. Pr: 0.9686
ENST00000491999.5	OTHER	1.000000	0.000000	
ENST00000492276.7	OTHER	1.000000	0.000000	
ENST00000493039.5	OTHER	1.000000	0.000000	
ENST00000494076.5	OTHER	1.000000	0.000000	
ENST00000495130.5	OTHER	1.000000	0.000002	
ENST00000495819.6	OTHER	1.000000	0.000000	
ENST00000495954.5	OTHER	1.000000	0.000001	
ENST00000496455.7	OTHER	1.000000	0.000000	
ENST00000496484.3	OTHER	1.000000	0.000000	
ENST00000496503.5	OTHER	1.000000	0.000000	
ENST00000496611.2	OTHER	1.000000	0.000017	
ENST00000498301.1	OTHER	1.000000	0.000000	
ENST00000503176.6	OTHER	1.000000	0.000000	
ENST00000503359.5	OTHER	1.000000	0.000000	
ENST00000503392.1	SP	0.001249	0.998723	CS pos: 14-15. Pr: 0.8306
ENST00000503614.5	OTHER	1.000000	0.000000	
ENST00000503759.5	OTHER	1.000000	0.000001	
ENST00000504730.5	OTHER	1.000000	0.000000	
ENST00000505648.5	OTHER	0.891593	0.108420	
ENST00000505695.5	OTHER	1.000000	0.000000	
ENST00000505904.1	OTHER	1.000000	0.000000	
ENST00000506296.5	OTHER	1.000000	0.000000	
ENST00000506390.5	OTHER	1.000000	0.000000	
ENST00000506557.5	OTHER	1.000000	0.000000	
ENST00000506651.5	OTHER	1.000000	0.000000	
ENST00000506939.6	SP	0.000213	0.999731	CS pos: 28-29. Pr: 0.9441
ENST00000507019.5	OTHER	1.000000	0.000002	
ENST00000507288.1	OTHER	1.000000	0.000000	
ENST00000507349.5	OTHER	1.000000	0.000000	
ENST00000507591.2	OTHER	1.000000	0.000013	
ENST00000507596.5	OTHER	1.000000	0.000025	
ENST00000507633.5	OTHER	1.000000	0.000000	
ENST00000508384.5	OTHER	0.978134	0.021869	
ENST00000509300.5	OTHER	1.000000	0.000000	
ENST00000509549.5	OTHER	1.000000	0.000000	
ENST00000509793.5	SP	0.001249	0.998723	CS pos: 14-15. Pr: 0.8306
ENST00000510188.1	OTHER	1.000000	0.000000	
ENST00000510191.5	OTHER	1.000000	0.000000	
ENST00000510207.5	OTHER	1.000000	0.000000	
ENST00000510434.1	OTHER	1.000000	0.000025	
ENST00000510784.8	OTHER	1.000000	0.000000	
ENST00000511244.5	OTHER	1.000000	0.000000	
